PFCD,ProcessNO,ChGrade,NoChGrade1,NoChGrade2,NoChGrade3,NoChGrade4,NoChGrade5,NoChGrade6,NoChGrade7,NoChGrade8,NoChGrade9,NoChGrade10
TA270416BF10,,,,,,,,,,,,
TA270416AE10,,,,,,,,,,,,
TA270416AL10,,,,,,,,,,,,
TA270416AF10,,,,,,,,,,,,
TA270416AD10,,,,,,,,,,,,
TA270272AQ10,,,,,,,,,,,,
TA270323CG10,,,,,,,,,,,,
TA270323BT10,,,,,,,,,,,,
TA270272AW10,,,,,,,,,,,,
TA270323BU10,,,,,,,,,,,,
TA270340BP10,,,,,,,,,,,,
TA270323CD10,,,,,,,,,,,,
TA270309AW10,,,,,,,,,,,,
TA270309BC10,,,,,,,,,,,,
TA270309BE10,,,,,,,,,,,,
TA270309AX10,,,,,,,,,,,,
TA270323CE10,,,,,,,,,,,,
TA270309BB10,,,,,,,,,,,,
TA270323BS10,,,,,,,,,,,,
TA270309BK10,,,,,,,,,,,,
TA270309BF10,,,,,,,,,,,,
TA270323BV10,,,,,,,,,,,,
TA270272AS10,,,,,,,,,,,,
TA270272AT10,,,,,,,,,,,,
TA270309BM10,,,,,,,,,,,,
TA270272AR10,,,,,,,,,,,,
TA270309BL10,,,,,,,,,,,,
TA270333AB10,,,,,,,,,,,,
TA270333AG10,,,,,,,,,,,,
TA270333AA10,,,,,,,,,,,,
TA270337AJ10,,,,,,,,,,,,
TA270333AE10,,,,,,,,,,,,
TA270333AM10,,,,,,,,,,,,
TA270333AD10,,,,,,,,,,,,
TA270333AZ10,,,,,,,,,,,,
TA270333AH10,,,,,,,,,,,,
TA270333AJ10,,,,,,,,,,,,
TA270333AC10,,,,,,,,,,,,
TA270333AK10,,,,,,,,,,,,
TA270333AV10,,,,,,,,,,,,
TA270333AN10,,,,,,,,,,,,
TA270333CH10,,,,,,,,,,,,
TA270333AX10,,,,,,,,,,,,
TA270333AS10,,,,,,,,,,,,
TA270333BC10,,,,,,,,,,,,
TA270333AF10,,,,,,,,,,,,
TA270333AU10,,,,,,,,,,,,
TA270333AW10,,,,,,,,,,,,
TA270411AP10,,,,,,,,,,,,
TA270411AA10,,,,,,,,,,,,
TA270411AE10,,,,,,,,,,,,
TA270411AS10,,,,,,,,,,,,
TA270411AU10,,,,,,,,,,,,
TA270411AG10,,,,,,,,,,,,
TA270411AH10,,,,,,,,,,,,
TA270411AT10,,,,,,,,,,,,
TA270411AY10,,,,,,,,,,,,
TA270411AM10,,,,,,,,,,,,
TA270411AN10,,,,,,,,,,,,
TA270411BC10,,,,,,,,,,,,
TA270411AV10,,,,,,,,,,,,
TA270411AW10,,,,,,,,,,,,
TA270411AK10,,,,,,,,,,,,
TA270411BR10,,,,,,,,,,,,
TA270411BA10,,,,,,,,,,,,
TA270411BK10,,,,,,,,,,,,
TA270411BN10,,,,,,,,,,,,
TA270411AQ10,,,,,,,,,,,,
TA270411BE10,,,,,,,,,,,,
TA270411BU10,,,,,,,,,,,,
TA270411AX10,,,,,,,,,,,,
TA270411BP10,,,,,,,,,,,,
TA270411BW10,,,,,,,,,,,,
TA270411AZ10,,,,,,,,,,,,
TA270411AF10,,,,,,,,,,,,
TA270411BG10,,,,,,,,,,,,
TA270411BH10,,,,,,,,,,,,
TA270411BB10,,,,,,,,,,,,
TA270411BF10,,,,,,,,,,,,
TA270411BS10,,,,,,,,,,,,
TA270411CC10,,,,,,,,,,,,
TA270411AR10,,,,,,,,,,,,
TA270411CB10,,,,,,,,,,,,
TA270411BD10,,,,,,,,,,,,
TA270411BL10,,,,,,,,,,,,
TA270411BV10,,,,,,,,,,,,
TA270411CA10,,,,,,,,,,,,
TA270411BZ10,,,,,,,,,,,,
TA270411CE10,,,,,,,,,,,,
TA270411BM10,,,,,,,,,,,,
TA270411BT10,,,,,,,,,,,,
TA270411CD10,,,,,,,,,,,,
TA270411BX10,,,,,,,,,,,,
TA270411CF10,,,,,,,,,,,,
TA270411BY10,,,,,,,,,,,,
TA270411BJ10,,,,,,,,,,,,
TA270411CG10,,,,,,,,,,,,
TA270411CH10,,,,,,,,,,,,
TA270416BU10,,,,,,,,,,,,
TA270416BK10,,,,,,,,,,,,
TA270416BG10,,,,,,,,,,,,
TA270416BJ10,,,,,,,,,,,,
TA270416BD10,,,,,,,,,,,,
TA270416BE10,,,,,,,,,,,,
TA270416AB10,,,,,,,,,,,,
TA270416AN10,,,,,,,,,,,,
TA270416AA10,,,,,,,,,,,,
TA270416AC10,,,,,,,,,,,,
TA270330AH10,,,,,,,,,,,,
TA270386CH10,,,,,,,,,,,,
TA270324AF10,,,,,,,,,,,,
TA270332AW10,,,,,,,,,,,,
TA270332AU10,,,,,,,,,,,,
TA270332AY10,,,,,,,,,,,,
TA270332BB10,,,,,,,,,,,,
TA270332AV10,,,,,,,,,,,,
TA270332AP10,,,,,,,,,,,,
TA270332BP10,,,,,,,,,,,,
TA270332BF10,,,,,,,,,,,,
TA270332BD10,,,,,,,,,,,,
TA270332BW10,,,,,,,,,,,,
TA270305AA10,,,,,,,,,,,,
TA270305CH10,,,,,,,,,,,,
TA270298AY10,,,,,,,,,,,,
TA270322CE10,,,,,,,,,,,,
TA270298AX10,,,,,,,,,,,,
TA270324AS10,,,,,,,,,,,,
TA270324AU10,,,,,,,,,,,,
TA270268BF10,,,,,,,,,,,,
TA270298AW10,,,,,,,,,,,,
TA270301CG10,,,,,,,,,,,,
TA270332AX10,,,,,,,,,,,,
TA270268BH10,,,,,,,,,,,,
TA270298AZ10,,,,,,,,,,,,
TA270301CD10,,,,,,,,,,,,
TA270298AV10,,,,,,,,,,,,
TA270301CF10,,,,,,,,,,,,
TA270301CE10,,,,,,,,,,,,
TA270268AA10,,,,,,,,,,,,
TA270268BK10,,,,,,,,,,,,
TA270265BX10,,,,,,,,,,,,
TA270268BL10,,,,,,,,,,,,
TA270265BQ10,,,,,,,,,,,,
TA270265BT10,,,,,,,,,,,,
TA270268BJ10,,,,,,,,,,,,
TA270259AQ10,,,,,,,,,,,,
TA270265BR10,,,,,,,,,,,,
TA270268BG10,,,,,,,,,,,,
TA270301CH10,,,,,,,,,,,,
TA270265BP10,,,,,,,,,,,,
TA270296AC10,,,,,,,,,,,,
TA270416AH10,,,,,,,,,,,,
TA270416AR10,,,,,,,,,,,,
TA270411AC10,,,,,,,,,,,,
TA270411AL10,,,,,,,,,,,,
TA270411AB10,,,,,,,,,,,,
TA270411AD10,,,,,,,,,,,,
TA270344BV10,,,,,,,,,,,,
TA270344CA10,,,,,,,,,,,,
TA270344CE10,,,,,,,,,,,,
TA270344CB10,,,,,,,,,,,,
TA270344BU10,,,,,,,,,,,,
TA270331BG10,,,,,,,,,,,,
TA270331BJ10,,,,,,,,,,,,
TA270331BE10,,,,,,,,,,,,
TA270331BK10,,,,,,,,,,,,
TA270344BY10,,,,,,,,,,,,
TA270331BB10,,,,,,,,,,,,
TA270331AX10,,,,,,,,,,,,
TA270331BF10,,,,,,,,,,,,
TA270344CG10,,,,,,,,,,,,
TA270331BH10,,,,,,,,,,,,
TA270344BX10,,,,,,,,,,,,
TA270331BA10,,,,,,,,,,,,
TA270331AU10,,,,,,,,,,,,
TA270331AV10,,,,,,,,,,,,
TA270331BD10,,,,,,,,,,,,
TA270344CD10,,,,,,,,,,,,
TA270331AL10,,,,,,,,,,,,
TA270331AK10,,,,,,,,,,,,
TA270331AH10,,,,,,,,,,,,
TA270331AQ10,,,,,,,,,,,,
TA270331AE10,,,,,,,,,,,,
TA270331AT10,,,,,,,,,,,,
TA270331AY10,,,,,,,,,,,,
TA270331AS10,,,,,,,,,,,,
TA270331AF10,,,,,,,,,,,,
TA270331AR10,,,,,,,,,,,,
TA270331AM10,,,,,,,,,,,,
TA270331AB10,,,,,,,,,,,,
TA270331AA10,,,,,,,,,,,,
TA270331AG10,,,,,,,,,,,,
TA270331AD10,,,,,,,,,,,,
TA270331AC10,,,,,,,,,,,,
TA270323CC10,,,,,,,,,,,,
TA270323BX10,,,,,,,,,,,,
TA270308CE10,,,,,,,,,,,,
TA270286BT10,,,,,,,,,,,,
TA270323CF10,,,,,,,,,,,,
TA270323BP10,,,,,,,,,,,,
TA270323BN10,,,,,,,,,,,,
TA270323BY10,,,,,,,,,,,,
TA270323BW10,,,,,,,,,,,,
TA270394CD10,,,,,,,,,,,,
TA270416BT10,,,,,,,,,,,,
TA270416BC10,,,,,,,,,,,,
TA270416BH10,,,,,,,,,,,,
TA270416AX10,,,,,,,,,,,,
TA270416AG10,,,,,,,,,,,,
TA270416AV10,,,,,,,,,,,,
TA270359CE10,,,,,,,,,,,,
TA270359CB10,,,,,,,,,,,,
TA270359BV10,,,,,,,,,,,,
TA270359CH10,,,,,,,,,,,,
TA270359CF10,,,,,,,,,,,,
TA270359CG10,,,,,,,,,,,,
TA270359BY10,,,,,,,,,,,,
TA270359BS10,,,,,,,,,,,,
TA270359BX10,,,,,,,,,,,,
TA270359BT10,,,,,,,,,,,,
TA270359CC10,,,,,,,,,,,,
TA270359BU10,,,,,,,,,,,,
TA270359CD10,,,,,,,,,,,,
TA270359BR10,,,,,,,,,,,,
TA270359BN10,,,,,,,,,,,,
TA270359BQ10,,,,,,,,,,,,
TA270359BH10,,,,,,,,,,,,
TA270359BJ10,,,,,,,,,,,,
TA270359BP10,,,,,,,,,,,,
TA270359BM10,,,,,,,,,,,,
TA270359BG10,,,,,,,,,,,,
TA270359BD10,,,,,,,,,,,,
TA270359BF10,,,,,,,,,,,,
TA270359BE10,,,,,,,,,,,,
TA270359BW10,,,,,,,,,,,,
TA270359BC10,,,,,,,,,,,,
TA270359BL10,,,,,,,,,,,,
TA270359AX10,,,,,,,,,,,,
TA270359AW10,,,,,,,,,,,,
TA270359BB10,,,,,,,,,,,,
TA270359AV10,,,,,,,,,,,,
TA270359AU10,,,,,,,,,,,,
TA270359AK10,,,,,,,,,,,,
TA270359AT10,,,,,,,,,,,,
TA270359AN10,,,,,,,,,,,,
TA270359AR10,,,,,,,,,,,,
TA270359BZ10,,,,,,,,,,,,
TA270359AM10,,,,,,,,,,,,
TA270359AH10,,,,,,,,,,,,
TA270359AJ10,,,,,,,,,,,,
TA270359AD10,,,,,,,,,,,,
TA270359AG10,,,,,,,,,,,,
TA270359AC10,,,,,,,,,,,,
TA270359AS10,,,,,,,,,,,,
TA270359AL10,,,,,,,,,,,,
TA270359AP10,,,,,,,,,,,,
TA270359AY10,,,,,,,,,,,,
TA270359AQ10,,,,,,,,,,,,
TA270359AE10,,,,,,,,,,,,
TA270332AR10,,,,,,,,,,,,
TA270332AE10,,,,,,,,,,,,
TA270332AD10,,,,,,,,,,,,
TA270332AZ10,,,,,,,,,,,,
TA270335AV10,,,,,,,,,,,,
TA270335BC10,,,,,,,,,,,,
TA270335AX10,,,,,,,,,,,,
TA270394BC10,,,,,,,,,,,,
TA270324AA10,,,,,,,,,,,,
TA270324AG10,,,,,,,,,,,,
TA270324AN10,,,,,,,,,,,,
TA270324AD10,,,,,,,,,,,,
TA270324AH10,,,,,,,,,,,,
TA270394AT10,,,,,,,,,,,,
TA270394AA10,,,,,,,,,,,,
TA270324AC10,,,,,,,,,,,,
TA270394BD10,,,,,,,,,,,,
TA270394AY10,,,,,,,,,,,,
TA270386BG10,,,,,,,,,,,,
TA270386BL10,,,,,,,,,,,,
TA270335AN11,,,,,,,,,,,,
TA270386AA11,,,,,,,,,,,,
TA270335AJ11,,,,,,,,,,,,
TA270386AQ11,,,,,,,,,,,,
TA270335AP11,,,,,,,,,,,,
TA270386AB11,,,,,,,,,,,,
TA270335AK11,,,,,,,,,,,,
TA270335AG11,,,,,,,,,,,,
TA270335AF11,,,,,,,,,,,,
TA270335AB11,,,,,,,,,,,,
TA270335AM11,,,,,,,,,,,,
TA270335AC11,,,,,,,,,,,,
TA270335AR11,,,,,,,,,,,,
TA270335AW11,,,,,,,,,,,,
TA270335BA11,,,,,,,,,,,,
TA270335AS11,,,,,,,,,,,,
TA270335AZ11,,,,,,,,,,,,
TA270335AY11,,,,,,,,,,,,
TA270416BB11,,,,,,,,,,,,
TA270416AM11,,,,,,,,,,,,
TA270416AZ11,,,,,,,,,,,,
TA270416AY11,,,,,,,,,,,,
TA270416AU11,,,,,,,,,,,,
TA270416AQ11,,,,,,,,,,,,
TA270416AJ11,,,,,,,,,,,,
TA270416BF11,,,,,,,,,,,,
TA270416AE11,,,,,,,,,,,,
TA270416AL11,,,,,,,,,,,,
TA270416AF11,,,,,,,,,,,,
TA270416AD11,,,,,,,,,,,,
TA270272AQ11,,,,,,,,,,,,
TA270323CG11,,,,,,,,,,,,
TA270323BT11,,,,,,,,,,,,
TA270272AW11,,,,,,,,,,,,
TA270323BU11,,,,,,,,,,,,
TA270340BP11,,,,,,,,,,,,
TA270323CD11,,,,,,,,,,,,
TA270309AW11,,,,,,,,,,,,
TA270309BC11,,,,,,,,,,,,
TA270309BE11,,,,,,,,,,,,
TA270309AX11,,,,,,,,,,,,
TA270323CE11,,,,,,,,,,,,
TA270309BB11,,,,,,,,,,,,
TA270323BS11,,,,,,,,,,,,
TA270309BK11,,,,,,,,,,,,
TA270309BF11,,,,,,,,,,,,
TA270323BV11,,,,,,,,,,,,
TA270272AS11,,,,,,,,,,,,
TA270272AT11,,,,,,,,,,,,
TA270309BM11,,,,,,,,,,,,
TA270272AR11,,,,,,,,,,,,
TA270309BL11,,,,,,,,,,,,
TA270333AB11,,,,,,,,,,,,
TA270333AG11,,,,,,,,,,,,
TA270333AA11,,,,,,,,,,,,
TA270337AJ11,,,,,,,,,,,,
TA270333AE11,,,,,,,,,,,,
TA270333AM11,,,,,,,,,,,,
TA270333AD11,,,,,,,,,,,,
TA270333AZ11,,,,,,,,,,,,
TA270333AH11,,,,,,,,,,,,
TA270333AJ11,,,,,,,,,,,,
TA270333AC11,,,,,,,,,,,,
TA270333AK11,,,,,,,,,,,,
TA270333AV11,,,,,,,,,,,,
TA270333AN11,,,,,,,,,,,,
TA270333CH11,,,,,,,,,,,,
TA270333AX11,,,,,,,,,,,,
TA270333AS11,,,,,,,,,,,,
TA270333BC11,,,,,,,,,,,,
TA270333AF11,,,,,,,,,,,,
TA270333AU11,,,,,,,,,,,,
TA270333AW11,,,,,,,,,,,,
TA270411AP11,,,,,,,,,,,,
TA270411AA11,,,,,,,,,,,,
TA270411AE11,,,,,,,,,,,,
TA270411AS11,,,,,,,,,,,,
TA270411AU11,,,,,,,,,,,,
TA270411AG11,,,,,,,,,,,,
TA270411AH11,,,,,,,,,,,,
TA270411AT11,,,,,,,,,,,,
TA270411AY11,,,,,,,,,,,,
TA270411AM11,,,,,,,,,,,,
TA270411AN11,,,,,,,,,,,,
TA270411BC11,,,,,,,,,,,,
TA270411AV11,,,,,,,,,,,,
TA270411AW11,,,,,,,,,,,,
TA270411AK11,,,,,,,,,,,,
TA270411BR11,,,,,,,,,,,,
TA270411BA11,,,,,,,,,,,,
TA270411BK11,,,,,,,,,,,,
TA270411BN11,,,,,,,,,,,,
TA270411AQ11,,,,,,,,,,,,
TA270411BE11,,,,,,,,,,,,
TA270411BU11,,,,,,,,,,,,
TA270411AX11,,,,,,,,,,,,
TA270411BP11,,,,,,,,,,,,
TA270411BW11,,,,,,,,,,,,
TA270411AZ11,,,,,,,,,,,,
TA270411AF11,,,,,,,,,,,,
TA270411BG11,,,,,,,,,,,,
TA270411BH11,,,,,,,,,,,,
TA270411BB11,,,,,,,,,,,,
TA270411BF11,,,,,,,,,,,,
TA270411BS11,,,,,,,,,,,,
TA270411CC11,,,,,,,,,,,,
TA270411AR11,,,,,,,,,,,,
TA270411CB11,,,,,,,,,,,,
TA270411BD11,,,,,,,,,,,,
TA270411BL11,,,,,,,,,,,,
TA270411BV11,,,,,,,,,,,,
TA270411CA11,,,,,,,,,,,,
TA270411BZ11,,,,,,,,,,,,
TA270411CE11,,,,,,,,,,,,
TA270411BM11,,,,,,,,,,,,
TA270411BT11,,,,,,,,,,,,
TA270411CD11,,,,,,,,,,,,
TA270411BX11,,,,,,,,,,,,
TA270411CF11,,,,,,,,,,,,
TA270411BY11,,,,,,,,,,,,
TA270411BJ11,,,,,,,,,,,,
TA270411CG11,,,,,,,,,,,,
TA270411CH11,,,,,,,,,,,,
TA270416BU11,,,,,,,,,,,,
TA270416BK11,,,,,,,,,,,,
TA270416BG11,,,,,,,,,,,,
TA270416BJ11,,,,,,,,,,,,
TA270416BD11,,,,,,,,,,,,
TA270416BE11,,,,,,,,,,,,
TA270416AB11,,,,,,,,,,,,
TA270416AN11,,,,,,,,,,,,
TA270416AA11,,,,,,,,,,,,
TA270416AC11,,,,,,,,,,,,
TA270330AH11,,,,,,,,,,,,
TA270386CH11,,,,,,,,,,,,
TA270324AF11,,,,,,,,,,,,
TA270332AW11,,,,,,,,,,,,
TA270332AU11,,,,,,,,,,,,
TA270332AY11,,,,,,,,,,,,
TA270332BB11,,,,,,,,,,,,
TA270332AV11,,,,,,,,,,,,
TA270332AP11,,,,,,,,,,,,
TA270332BP11,,,,,,,,,,,,
TA270332BF11,,,,,,,,,,,,
TA270332BD11,,,,,,,,,,,,
TA270332BW11,,,,,,,,,,,,
TA270305AA11,,,,,,,,,,,,
TA270305CH11,,,,,,,,,,,,
TA270298AY11,,,,,,,,,,,,
TA270322CE11,,,,,,,,,,,,
TA270298AX11,,,,,,,,,,,,
TA270324AS11,,,,,,,,,,,,
TA270324AU11,,,,,,,,,,,,
TA270268BF11,,,,,,,,,,,,
TA270298AW11,,,,,,,,,,,,
TA270301CG11,,,,,,,,,,,,
TA270332AX11,,,,,,,,,,,,
TA270268BH11,,,,,,,,,,,,
TA270298AZ11,,,,,,,,,,,,
TA270301CD11,,,,,,,,,,,,
TA270298AV11,,,,,,,,,,,,
TA270301CF11,,,,,,,,,,,,
TA270301CE11,,,,,,,,,,,,
TA270268AA11,,,,,,,,,,,,
TA270268BK11,,,,,,,,,,,,
TA270265BX11,,,,,,,,,,,,
TA270268BL11,,,,,,,,,,,,
TA270265BQ11,,,,,,,,,,,,
TA270265BT11,,,,,,,,,,,,
TA270268BJ11,,,,,,,,,,,,
TA270259AQ11,,,,,,,,,,,,
TA270265BR11,,,,,,,,,,,,
TA270268BG11,,,,,,,,,,,,
TA270301CH11,,,,,,,,,,,,
TA270265BP11,,,,,,,,,,,,
TA270296AC11,,,,,,,,,,,,
TA270416AH11,,,,,,,,,,,,
TA270416AR11,,,,,,,,,,,,
TA270411AC11,,,,,,,,,,,,
TA270411AL11,,,,,,,,,,,,
TA270411AB11,,,,,,,,,,,,
TA270411AD11,,,,,,,,,,,,
TA270344BV11,,,,,,,,,,,,
TA270344CA11,,,,,,,,,,,,
TA270344CE11,,,,,,,,,,,,
TA270344CB11,,,,,,,,,,,,
TA270344BU11,,,,,,,,,,,,
TA270331BG11,,,,,,,,,,,,
TA270331BJ11,,,,,,,,,,,,
TA270331BE11,,,,,,,,,,,,
TA270331BK11,,,,,,,,,,,,
TA270344BY11,,,,,,,,,,,,
TA270331BB11,,,,,,,,,,,,
TA270331AX11,,,,,,,,,,,,
TA270331BF11,,,,,,,,,,,,
TA270344CG11,,,,,,,,,,,,
TA270331BH11,,,,,,,,,,,,
TA270344BX11,,,,,,,,,,,,
TA270331BA11,,,,,,,,,,,,
TA270331AU11,,,,,,,,,,,,
TA270331AV11,,,,,,,,,,,,
TA270331BD11,,,,,,,,,,,,
TA270344CD11,,,,,,,,,,,,
TA270331AL11,,,,,,,,,,,,
TA270331AK11,,,,,,,,,,,,
TA270331AH11,,,,,,,,,,,,
TA270331AQ11,,,,,,,,,,,,
TA270331AE11,,,,,,,,,,,,
TA270331AT11,,,,,,,,,,,,
TA270331AY11,,,,,,,,,,,,
TA270331AS11,,,,,,,,,,,,
TA270331AF11,,,,,,,,,,,,
TA270331AR11,,,,,,,,,,,,
TA270331AM11,,,,,,,,,,,,
TA270331AB11,,,,,,,,,,,,
TA270331AA11,,,,,,,,,,,,
TA270331AG11,,,,,,,,,,,,
TA270331AD11,,,,,,,,,,,,
TA270331AC11,,,,,,,,,,,,
TA270323CC11,,,,,,,,,,,,
TA270323BX11,,,,,,,,,,,,
TA270308CE11,,,,,,,,,,,,
TA270286BT11,,,,,,,,,,,,
TA270323CF11,,,,,,,,,,,,
TA270323BP11,,,,,,,,,,,,
TA270323BN11,,,,,,,,,,,,
TA270323BY11,,,,,,,,,,,,
TA270323BW11,,,,,,,,,,,,
TA270394CD11,,,,,,,,,,,,
TA270416BT11,,,,,,,,,,,,
TA270416BC11,,,,,,,,,,,,
TA270416BH11,,,,,,,,,,,,
TA270416AX11,,,,,,,,,,,,
TA270416AG11,,,,,,,,,,,,
TA270416AV11,,,,,,,,,,,,
TA270359CE11,,,,,,,,,,,,
TA270359CB11,,,,,,,,,,,,
TA270359BV11,,,,,,,,,,,,
TA270359CH11,,,,,,,,,,,,
TA270359CF11,,,,,,,,,,,,
TA270359CG11,,,,,,,,,,,,
TA270359BY11,,,,,,,,,,,,
TA270359BS11,,,,,,,,,,,,
TA270359BX11,,,,,,,,,,,,
TA270359BT11,,,,,,,,,,,,
TA270359CC11,,,,,,,,,,,,
TA270359BU11,,,,,,,,,,,,
TA270359CD11,,,,,,,,,,,,
TA270359BR11,,,,,,,,,,,,
TA270359BN11,,,,,,,,,,,,
TA270359BQ11,,,,,,,,,,,,
TA270359BH11,,,,,,,,,,,,
TA270359BJ11,,,,,,,,,,,,
TA270359BP11,,,,,,,,,,,,
TA270359BM11,,,,,,,,,,,,
TA270359BG11,,,,,,,,,,,,
TA270359BD11,,,,,,,,,,,,
TA270359BF11,,,,,,,,,,,,
TA270359BE11,,,,,,,,,,,,
TA270359BW11,,,,,,,,,,,,
TA270359BC11,,,,,,,,,,,,
TA270359BL11,,,,,,,,,,,,
TA270359AX11,,,,,,,,,,,,
TA270359AW11,,,,,,,,,,,,
TA270359BB11,,,,,,,,,,,,
TA270359AV11,,,,,,,,,,,,
TA270359AU11,,,,,,,,,,,,
TA270359AK11,,,,,,,,,,,,
TA270359AT11,,,,,,,,,,,,
TA270359AN11,,,,,,,,,,,,
TA270359AR11,,,,,,,,,,,,
TA270359BZ11,,,,,,,,,,,,
TA270359AM11,,,,,,,,,,,,
TA270359AH11,,,,,,,,,,,,
TA270359AJ11,,,,,,,,,,,,
TA270359AD11,,,,,,,,,,,,
TA270359AG11,,,,,,,,,,,,
TA270359AC11,,,,,,,,,,,,
TA270359AS11,,,,,,,,,,,,
TA270359AL11,,,,,,,,,,,,
TA270359AP11,,,,,,,,,,,,
TA270359AY11,,,,,,,,,,,,
TA270359AQ11,,,,,,,,,,,,
TA270359AE11,,,,,,,,,,,,
TA270332AR11,,,,,,,,,,,,
TA270332AE11,,,,,,,,,,,,
TA270332AD11,,,,,,,,,,,,
TA270332AZ11,,,,,,,,,,,,
TA270335AV11,,,,,,,,,,,,
TA270335BC11,,,,,,,,,,,,
TA270335AX11,,,,,,,,,,,,
TA270394BC11,,,,,,,,,,,,
TA270324AA11,,,,,,,,,,,,
TA270324AG11,,,,,,,,,,,,
TA270324AN11,,,,,,,,,,,,
TA270324AD11,,,,,,,,,,,,
TA270324AH11,,,,,,,,,,,,
TA270394AT11,,,,,,,,,,,,
TA270394AA11,,,,,,,,,,,,
TA270324AC11,,,,,,,,,,,,
TA270394BD11,,,,,,,,,,,,
TA270394AY11,,,,,,,,,,,,
TA270386BG11,,,,,,,,,,,,
TA270386BL11,,,,,,,,,,,,
TA270335AN12,,,,,,,,,,,,
TA270386AA12,,,,,,,,,,,,
TA270335AJ12,,,,,,,,,,,,
TA270386AQ12,,,,,,,,,,,,
TA270335AP12,,,,,,,,,,,,
TA270386AB12,,,,,,,,,,,,
TA270335AK12,,,,,,,,,,,,
TA270335AG12,,,,,,,,,,,,
TA270335AF12,,,,,,,,,,,,
TA270335AB12,,,,,,,,,,,,
TA270335AM12,,,,,,,,,,,,
TA270335AC12,,,,,,,,,,,,
TA270335AR12,,,,,,,,,,,,
TA270335AW12,,,,,,,,,,,,
TA270335BA12,,,,,,,,,,,,
TA270335AS12,,,,,,,,,,,,
TA270335AZ12,,,,,,,,,,,,
TA270335AY12,,,,,,,,,,,,
TA270416BB12,,,,,,,,,,,,
TA270416AM12,,,,,,,,,,,,
TA270416AZ12,,,,,,,,,,,,
TA270416AY12,,,,,,,,,,,,
TA270416AU12,,,,,,,,,,,,
TA270416AQ12,,,,,,,,,,,,
TA270416AJ12,,,,,,,,,,,,
TA270416BF12,,,,,,,,,,,,
TA270416AE12,,,,,,,,,,,,
TA270416AL12,,,,,,,,,,,,
TA270416AF12,,,,,,,,,,,,
TA270416AD12,,,,,,,,,,,,
TA270272AQ12,,,,,,,,,,,,
TA270323CG12,,,,,,,,,,,,
TA270323BT12,,,,,,,,,,,,
TA270272AW12,,,,,,,,,,,,
TA270323BU12,,,,,,,,,,,,
TA270340BP12,,,,,,,,,,,,
TA270323CD12,,,,,,,,,,,,
TA270309AW12,,,,,,,,,,,,
TA270309BC12,,,,,,,,,,,,
TA270309BE12,,,,,,,,,,,,
TA270309AX12,,,,,,,,,,,,
TA270323CE12,,,,,,,,,,,,
TA270309BB12,,,,,,,,,,,,
TA270323BS12,,,,,,,,,,,,
TA270309BK12,,,,,,,,,,,,
TA270309BF12,,,,,,,,,,,,
TA270323BV12,,,,,,,,,,,,
TA270272AS12,,,,,,,,,,,,
TA270272AT12,,,,,,,,,,,,
TA270309BM12,,,,,,,,,,,,
TA270272AR12,,,,,,,,,,,,
TA270309BL12,,,,,,,,,,,,
TA270333AB12,,,,,,,,,,,,
TA270333AG12,,,,,,,,,,,,
TA270333AA12,,,,,,,,,,,,
TA270337AJ12,,,,,,,,,,,,
TA270333AE12,,,,,,,,,,,,
TA270333AM12,,,,,,,,,,,,
TA270333AD12,,,,,,,,,,,,
TA270333AZ12,,,,,,,,,,,,
TA270333AH12,,,,,,,,,,,,
TA270333AJ12,,,,,,,,,,,,
TA270333AC12,,,,,,,,,,,,
TA270333AK12,,,,,,,,,,,,
TA270333AV12,,,,,,,,,,,,
TA270333AN12,,,,,,,,,,,,
TA270333CH12,,,,,,,,,,,,
TA270333AX12,,,,,,,,,,,,
TA270333AS12,,,,,,,,,,,,
TA270333BC12,,,,,,,,,,,,
TA270333AF12,,,,,,,,,,,,
TA270333AU12,,,,,,,,,,,,
TA270333AW12,,,,,,,,,,,,
TA270411AP12,,,,,,,,,,,,
TA270411AA12,,,,,,,,,,,,
TA270411AE12,,,,,,,,,,,,
TA270411AS12,,,,,,,,,,,,
TA270411AU12,,,,,,,,,,,,
TA270411AG12,,,,,,,,,,,,
TA270411AH12,,,,,,,,,,,,
TA270411AT12,,,,,,,,,,,,
TA270411AY12,,,,,,,,,,,,
TA270411AM12,,,,,,,,,,,,
TA270411AN12,,,,,,,,,,,,
TA270411BC12,,,,,,,,,,,,
TA270411AV12,,,,,,,,,,,,
TA270411AW12,,,,,,,,,,,,
TA270411AK12,,,,,,,,,,,,
TA270411BR12,,,,,,,,,,,,
TA270411BA12,,,,,,,,,,,,
TA270411BK12,,,,,,,,,,,,
TA270411BN12,,,,,,,,,,,,
TA270411AQ12,,,,,,,,,,,,
TA270411BE12,,,,,,,,,,,,
TA270411BU12,,,,,,,,,,,,
TA270411AX12,,,,,,,,,,,,
TA270411BP12,,,,,,,,,,,,
TA270411BW12,,,,,,,,,,,,
TA270411AZ12,,,,,,,,,,,,
TA270411AF12,,,,,,,,,,,,
TA270411BG12,,,,,,,,,,,,
TA270411BH12,,,,,,,,,,,,
TA270411BB12,,,,,,,,,,,,
TA270411BF12,,,,,,,,,,,,
TA270411BS12,,,,,,,,,,,,
TA270411CC12,,,,,,,,,,,,
TA270411AR12,,,,,,,,,,,,
TA270411CB12,,,,,,,,,,,,
TA270411BD12,,,,,,,,,,,,
